ts,bus_voltage,shunt_voltage,load_voltage,current,power
230823182344,2.62,5.39,2.62,53.20,138.00
230823182344,2.62,5.23,2.62,51.50,134.00
230823182344,2.62,5.06,2.63,51.00,134.00
230823182344,2.62,5.62,2.62,56.50,148.00
230823182344,2.62,5.02,2.62,50.80,134.00
230823182344,2.62,4.89,2.62,50.40,128.00
230823182344,2.62,5.25,2.62,51.90,134.00
230823182344,2.62,5.26,2.62,51.50,134.00
230823182345,2.62,5.34,2.63,54.10,138.00
230823182345,2.62,5.24,2.63,53.00,138.00
230823182345,2.62,4.73,2.62,46.60,122.00
230823182345,2.61,4.85,2.62,51.00,138.00
230823182345,2.62,5.28,2.63,53.00,138.00
230823182345,2.62,5.27,2.62,51.50,134.00
230823182345,2.62,5.10,2.63,52.70,138.00
230823182346,2.62,5.16,2.62,52.50,138.00
230823182346,2.62,5.12,2.63,51.40,134.00
230823182346,2.61,4.67,2.62,48.30,128.00
230823182346,2.62,5.31,2.63,53.80,140.00
230823182346,2.62,5.13,2.63,51.30,134.00
230823182346,2.62,5.35,2.62,54.30,140.00
230823182346,2.62,5.38,2.63,54.50,144.00
230823182346,2.62,4.93,2.62,49.70,132.00
230823182347,2.62,5.15,2.62,54.60,144.00
230823182347,2.62,5.07,2.63,51.00,134.00
230823182347,2.62,4.87,2.62,51.60,134.00
230823182347,2.62,4.97,2.62,51.00,134.00
230823182347,2.62,5.63,2.63,57.00,150.00
230823182347,2.62,5.31,2.62,50.40,132.00
230823182347,2.62,4.92,2.62,49.50,132.00
230823182348,2.62,5.26,2.62,50.70,132.00
230823182348,2.62,5.35,2.63,53.10,138.00
230823182348,2.62,5.18,2.63,53.30,140.00
230823182348,2.62,5.28,2.63,53.60,140.00
230823182348,2.62,5.49,2.62,53.40,140.00
230823182348,2.62,5.43,2.63,54.50,144.00
230823182348,2.62,5.46,2.62,55.40,144.00
230823182349,2.62,5.00,2.62,49.10,128.00
230823182349,2.62,5.53,2.63,54.20,148.00
230823182349,2.62,5.10,2.63,53.00,138.00
230823182349,2.62,5.28,2.63,53.30,140.00
230823182349,2.62,5.30,2.63,52.10,132.00
230823182349,2.62,5.22,2.63,53.00,140.00
230823182349,2.62,5.31,2.63,53.80,140.00
230823182349,2.62,5.33,2.62,50.40,132.00
230823182350,2.62,5.36,2.63,55.00,138.00
230823182350,2.62,5.14,2.62,53.20,140.00
230823182350,2.62,4.99,2.62,54.10,134.00
230823182350,2.62,5.58,2.62,55.00,144.00
230823182350,2.62,5.27,2.62,52.50,140.00
230823182350,2.62,5.07,2.63,48.20,124.00
230823182350,2.62,4.71,2.62,48.80,128.00
230823182351,2.62,5.27,2.62,52.60,138.00
230823182351,2.62,5.37,2.62,52.90,138.00
230823182351,2.62,5.23,2.63,53.90,140.00
230823182351,2.62,5.34,2.63,53.50,140.00
230823182351,2.62,5.36,2.62,50.90,134.00
230823182351,2.62,4.90,2.62,48.30,128.00
230823182351,2.62,5.35,2.63,53.30,140.00
230823182351,2.62,4.93,2.62,50.50,132.00
230823182352,2.62,5.37,2.63,52.50,144.00
230823182352,2.62,5.50,2.63,53.70,140.00
230823182352,2.62,5.03,2.62,51.50,134.00
230823182352,2.62,5.23,2.63,53.50,140.00
230823182352,2.62,5.23,2.63,52.30,138.00
230823182352,2.62,5.40,2.63,53.10,138.00
230823182352,2.62,5.27,2.63,52.70,138.00
230823182353,2.62,5.49,2.63,54.00,140.00
230823182353,2.62,5.35,2.63,53.90,140.00
230823182353,2.62,4.84,2.62,50.30,132.00
230823182353,2.62,5.38,2.63,53.70,140.00
230823182353,2.62,5.49,2.63,52.50,138.00
230823182353,2.62,5.09,2.62,53.10,138.00
230823182353,2.62,5.49,2.62,53.90,140.00
230823182353,2.62,5.17,2.62,50.70,132.00
230823182354,2.62,5.43,2.62,51.00,134.00
230823182354,2.62,5.39,2.62,54.20,140.00
230823182354,2.62,4.59,2.62,45.20,118.00
230823182354,2.62,5.04,2.63,50.10,132.00
230823182354,2.62,5.41,2.62,53.60,144.00
230823182354,2.62,5.07,2.63,50.80,134.00
230823182354,2.62,5.16,2.63,49.00,138.00
230823182355,2.62,5.37,2.63,54.80,144.00
230823182355,2.62,5.13,2.62,53.40,140.00
230823182355,2.62,4.60,2.62,45.50,128.00
230823182355,2.62,5.42,2.62,54.70,144.00
230823182355,2.62,5.35,2.62,55.50,144.00
230823182355,2.62,5.17,2.63,52.20,138.00
230823182355,2.62,5.66,2.62,54.70,140.00
230823182355,2.62,5.55,2.62,52.40,138.00
230823182356,2.62,5.37,2.63,55.40,140.00
230823182356,2.62,5.04,2.62,50.80,134.00
230823182356,2.62,5.08,2.63,53.40,138.00
230823182356,2.62,5.10,2.63,54.70,144.00
230823182356,2.62,5.62,2.62,56.40,148.00
230823182356,2.62,5.34,2.63,53.50,140.00
230823182356,2.62,5.05,2.62,49.40,128.00
230823182357,2.62,5.57,2.63,56.10,144.00
230823182357,2.62,5.43,2.63,54.20,148.00
230823182357,2.62,4.64,2.62,45.80,122.00
230823182357,2.62,5.22,2.63,49.00,128.00
230823182357,2.61,5.49,2.62,55.50,144.00
230823182357,2.62,5.50,2.62,50.80,134.00
230823182357,2.62,5.60,2.62,54.90,138.00
230823182358,2.62,5.44,2.63,55.10,140.00
230823182358,2.62,5.00,2.62,53.20,140.00
230823182358,2.62,4.91,2.62,48.70,128.00
230823182358,2.62,5.46,2.62,51.60,134.00
230823182358,2.62,5.15,2.62,50.80,134.00
230823182358,2.62,4.97,2.62,53.00,138.00
230823182358,2.62,5.46,2.63,55.60,144.00
230823182358,2.62,5.20,2.62,51.00,134.00
230823182359,2.62,5.24,2.62,52.80,138.00
230823182359,2.62,5.17,2.62,50.60,132.00
230823182359,2.62,5.40,2.63,50.50,132.00
230823182359,2.62,5.27,2.62,53.30,140.00
230823182359,2.62,5.36,2.62,54.20,140.00
230823182359,2.62,5.41,2.63,56.30,148.00
230823182359,2.62,5.40,2.63,55.40,134.00
230823182400,2.62,5.45,2.62,54.70,144.00
230823182400,2.62,5.26,2.63,52.10,138.00
230823182400,2.62,5.26,2.62,50.70,140.00
230823182400,2.62,5.45,2.63,54.50,140.00
230823182400,2.62,5.69,2.62,53.10,138.00
230823182400,2.62,5.12,2.62,53.50,140.00
230823182400,2.62,5.22,2.62,51.30,138.00
230823182400,2.62,5.12,2.63,48.60,128.00
230823182401,2.62,4.87,2.62,49.90,132.00
230823182401,2.62,5.59,2.63,55.60,144.00
230823182401,2.62,5.20,2.62,49.00,128.00
230823182401,2.62,5.58,2.63,54.70,144.00
230823182401,2.62,5.33,2.62,55.60,144.00
230823182401,2.62,5.14,2.63,51.40,134.00
230823182401,2.62,4.98,2.63,49.20,128.00
230823182402,2.62,5.39,2.63,54.30,140.00
230823182402,2.62,5.14,2.62,53.60,140.00
230823182402,2.62,5.07,2.63,50.40,132.00
230823182402,2.62,5.54,2.62,53.30,140.00
230823182402,2.62,5.16,2.62,52.50,138.00
230823182402,2.62,5.25,2.62,50.30,132.00
230823182402,2.62,4.94,2.62,48.90,128.00
230823182402,2.62,5.32,2.62,53.80,140.00
230823182403,2.62,5.11,2.62,52.00,134.00
230823182403,2.62,5.53,2.63,52.80,138.00
230823182403,2.62,5.21,2.62,53.00,132.00
230823182403,2.62,5.35,2.63,51.60,134.00
230823182403,2.62,5.57,2.62,56.50,148.00
230823182403,2.62,5.22,2.62,52.90,138.00
230823182403,2.62,5.06,2.62,50.40,134.00
230823182404,2.62,5.30,2.62,54.70,144.00
230823182404,2.62,5.36,2.62,54.50,140.00
230823182404,2.62,5.06,2.62,52.00,138.00
230823182404,2.62,5.43,2.62,55.10,138.00
230823182404,2.62,5.16,2.63,52.50,138.00
230823182404,2.62,5.10,2.62,49.90,132.00
230823182404,2.62,5.32,2.63,54.00,140.00
230823182404,2.62,5.26,2.63,53.80,140.00
230823182405,2.62,5.07,2.62,53.10,138.00
230823182405,2.62,5.39,2.63,53.70,140.00
230823182405,2.62,4.90,2.62,44.00,124.00
230823182405,2.62,4.94,2.62,50.00,132.00
230823182405,2.62,4.91,2.62,51.90,134.00
230823182405,2.62,4.91,2.62,47.90,128.00
230823182405,2.62,4.84,2.62,50.10,128.00
230823182406,2.62,4.82,2.62,48.30,128.00
230823182406,2.62,4.70,2.62,45.20,122.00
230823182406,2.62,4.53,2.62,49.70,132.00
230823182406,2.62,4.92,2.62,49.50,128.00
230823182406,2.62,6.61,2.62,69.70,174.00
230823182406,2.62,5.12,2.62,48.00,124.00
230823182406,2.62,5.19,2.62,52.20,138.00
230823182407,2.62,4.73,2.62,50.30,132.00
230823182407,2.62,4.99,2.62,48.90,128.00
230823182407,2.61,5.05,2.62,50.60,134.00
230823182407,2.62,4.82,2.62,48.30,128.00
230823182407,2.62,4.62,2.62,45.90,122.00
230823182407,2.62,5.09,2.62,47.00,124.00
230823182407,2.62,6.99,2.62,70.60,184.00
230823182407,2.62,4.01,2.62,41.60,112.00
230823182408,2.62,4.59,2.62,45.70,118.00
230823182408,2.62,4.49,2.62,45.90,122.00
230823182408,2.62,4.18,2.62,43.70,114.00
230823182408,2.62,4.45,2.62,44.40,118.00
230823182408,2.62,4.53,2.62,44.10,114.00
230823182408,2.61,4.57,2.62,46.40,122.00
230823182408,2.62,4.25,2.62,43.90,114.00
230823182409,2.62,4.53,2.62,44.10,114.00
230823182409,2.62,4.72,2.62,46.90,122.00
230823182409,2.62,4.42,2.62,43.20,112.00
230823182409,2.62,4.53,2.62,45.70,118.00
230823182409,2.62,4.65,2.62,42.60,112.00
230823182409,2.62,4.87,2.62,48.00,122.00
230823182409,2.62,4.56,2.62,45.20,122.00
230823182409,2.62,4.10,2.62,40.50,104.00
230823182410,2.62,4.65,2.62,45.90,122.00
230823182410,2.62,4.62,2.62,47.10,124.00
230823182410,2.62,4.04,2.62,40.50,104.00
230823182410,2.62,4.78,2.62,47.90,124.00
230823182410,2.62,4.86,2.62,49.20,128.00
230823182410,2.62,4.25,2.62,43.50,114.00
230823182410,2.61,4.32,2.62,41.50,108.00
230823182411,2.62,4.49,2.62,45.10,118.00
230823182411,2.62,4.68,2.62,44.80,118.00
230823182411,2.62,4.14,2.62,44.00,114.00
230823182411,2.62,4.48,2.62,44.10,114.00
230823182411,2.62,4.69,2.62,45.50,128.00
230823182411,2.62,4.53,2.62,43.30,114.00
230823182411,2.62,4.48,2.62,44.00,114.00
230823182411,2.62,4.49,2.62,42.90,112.00
230823182412,2.62,4.52,2.62,45.80,122.00
230823182412,2.62,4.71,2.62,47.40,124.00
230823182412,2.62,4.51,2.62,43.40,108.00
230823182412,2.62,4.64,2.62,46.90,122.00
230823182412,2.62,4.55,2.62,46.10,122.00
230823182412,2.62,4.26,2.62,41.10,108.00
230823182412,2.62,4.08,2.62,41.30,108.00
230823182413,2.62,4.55,2.62,45.50,118.00
230823182413,2.61,4.61,2.62,46.70,122.00
230823182413,2.62,4.58,2.62,46.80,122.00
230823182413,2.62,4.52,2.62,46.00,122.00
230823182413,2.62,4.66,2.62,45.40,118.00
230823182413,2.62,4.52,2.62,47.70,124.00
230823182413,2.62,4.71,2.62,48.30,128.00
230823182414,2.62,4.53,2.62,46.20,122.00
230823182414,2.62,4.60,2.62,46.40,122.00
230823182414,2.62,4.47,2.62,46.00,122.00
230823182414,2.62,4.49,2.62,45.40,118.00
230823182414,2.62,4.61,2.62,45.90,122.00
230823182414,2.62,4.75,2.62,48.10,128.00
230823182414,2.62,4.48,2.62,44.40,118.00
230823182414,2.62,4.54,2.62,45.40,118.00
230823182415,2.62,4.75,2.62,47.40,118.00
230823182415,2.62,4.72,2.62,47.30,124.00
230823182415,2.61,4.41,2.62,46.20,122.00
230823182415,2.62,4.56,2.62,46.60,122.00
230823182415,2.61,4.60,2.62,46.20,122.00
230823182415,2.62,4.82,2.62,44.40,118.00
230823182415,2.62,4.27,2.62,44.00,114.00
230823182416,2.62,4.66,2.62,47.10,124.00
230823182416,2.62,4.51,2.62,46.20,122.00
230823182416,2.62,4.13,2.62,42.40,112.00
230823182416,2.62,4.47,2.62,43.20,112.00
230823182416,2.62,4.25,2.62,42.70,112.00
230823182416,2.62,4.55,2.62,46.00,122.00
230823182416,2.62,4.52,2.62,45.70,118.00
230823182416,2.62,4.13,2.62,41.90,108.00
230823182417,2.62,4.50,2.62,43.80,114.00
230823182417,2.62,4.75,2.62,47.30,124.00
230823182417,2.62,4.59,2.62,43.90,118.00
230823182417,2.61,4.53,2.62,45.90,112.00
230823182417,2.62,4.47,2.62,46.30,122.00
230823182417,2.62,4.13,2.62,44.30,112.00
230823182417,2.61,3.91,2.61,39.50,104.00
230823182418,2.62,4.36,2.62,42.70,114.00
230823182418,2.62,4.36,2.62,45.20,108.00
230823182418,2.62,4.34,2.62,43.50,114.00
230823182418,2.62,4.31,2.62,44.30,114.00
230823182418,2.62,4.40,2.62,44.10,114.00
230823182418,2.62,4.24,2.62,42.90,112.00
230823182418,2.62,4.18,2.62,43.20,112.00
230823182419,2.62,4.65,2.62,46.30,122.00
230823182419,2.62,4.57,2.62,45.30,118.00
230823182419,2.62,4.44,2.62,45.40,112.00
230823182419,2.62,4.54,2.62,45.70,122.00
230823182419,2.62,4.10,2.62,44.10,114.00
230823182419,2.61,4.37,2.62,42.40,112.00
230823182419,2.62,4.79,2.62,46.30,122.00
230823182419,2.62,4.65,2.63,41.10,108.00
230823182420,2.62,4.49,2.62,44.60,118.00
230823182420,2.62,4.73,2.62,47.30,124.00
230823182420,2.62,4.11,2.62,41.30,108.00
230823182420,2.62,4.17,2.62,40.90,108.00
230823182420,2.62,4.57,2.62,44.30,118.00
230823182420,2.62,4.74,2.62,45.70,118.00
230823182420,2.62,4.65,2.62,46.00,122.00
230823182421,2.62,4.55,2.62,46.30,122.00
230823182421,2.62,4.73,2.62,47.10,124.00
230823182421,2.62,4.06,2.62,41.70,108.00
230823182421,2.61,4.53,2.62,45.90,114.00
230823182421,2.62,4.68,2.62,47.90,122.00
230823182421,2.62,4.44,2.62,45.70,118.00
230823182421,2.61,4.35,2.62,44.90,118.00
230823182422,2.62,4.50,2.62,45.60,118.00
230823182422,2.62,4.40,2.62,45.40,118.00
230823182422,2.62,4.10,2.62,42.10,112.00
230823182422,2.61,4.70,2.61,44.70,122.00
230823182422,2.62,4.75,2.62,46.70,122.00
230823182422,2.62,4.34,2.62,42.50,112.00
230823182422,2.62,4.51,2.62,44.70,118.00
230823182422,2.62,4.16,2.62,42.60,112.00
230823182423,2.62,4.07,2.62,43.30,112.00
230823182423,2.62,4.58,2.62,46.60,122.00
230823182423,2.62,4.35,2.62,42.10,112.00
230823182423,2.62,4.41,2.62,44.40,114.00
230823182423,2.62,4.65,2.62,46.30,122.00
230823182423,2.62,4.28,2.62,43.60,114.00
230823182423,2.62,4.03,2.62,41.50,108.00
230823182424,2.62,4.64,2.62,47.40,124.00
230823182424,2.62,4.77,2.62,47.80,124.00
230823182424,2.62,4.67,2.62,44.80,114.00
230823182424,2.61,4.68,2.62,47.30,124.00
230823182424,2.62,4.72,2.62,48.00,124.00
230823182424,2.62,4.29,2.62,43.80,118.00
230823182424,2.62,4.32,2.62,43.90,114.00
230823182425,2.62,4.59,2.62,46.50,124.00
230823182425,2.62,4.79,2.62,46.30,118.00
230823182425,2.62,4.37,2.62,46.10,122.00
230823182425,2.62,4.67,2.62,47.70,124.00
230823182425,2.62,4.83,2.62,48.00,124.00
230823182425,2.62,4.62,2.62,46.30,122.00
230823182425,2.62,4.41,2.62,45.40,118.00
230823182425,2.62,4.42,2.62,45.60,118.00
230823182426,2.62,4.48,2.62,45.30,124.00
230823182426,2.62,4.83,2.62,49.50,132.00
230823182426,2.62,4.88,2.62,48.60,128.00
230823182426,2.62,4.46,2.62,47.70,124.00
230823182426,2.62,4.50,2.62,45.80,122.00
230823182426,2.62,4.13,2.62,44.60,118.00
230823182426,2.62,4.48,2.62,40.70,108.00
230823182427,2.62,4.81,2.62,47.70,124.00
230823182427,2.62,4.77,2.62,48.00,124.00
230823182427,2.62,4.64,2.62,44.80,118.00
230823182427,2.62,4.66,2.62,46.90,122.00
230823182427,2.62,4.76,2.62,48.20,124.00
230823182427,2.62,4.33,2.62,44.00,118.00
230823182427,2.62,4.53,2.62,42.90,112.00
230823182428,2.62,4.79,2.62,46.10,122.00
230823182428,2.62,4.86,2.62,45.20,118.00
230823182428,2.62,4.63,2.62,45.90,122.00
230823182428,2.62,4.67,2.62,47.20,124.00
230823182428,2.62,4.38,2.63,46.10,122.00
230823182428,2.62,4.40,2.62,43.20,112.00
230823182428,2.62,4.71,2.62,46.30,122.00
230823182428,2.62,4.56,2.62,42.60,124.00
230823182429,2.62,4.56,2.62,45.30,114.00
230823182429,2.62,4.74,2.62,47.50,124.00
230823182429,2.62,4.61,2.62,48.00,118.00
230823182429,2.62,4.64,2.62,45.60,118.00
230823182429,2.62,4.68,2.62,47.30,124.00
230823182429,2.62,4.75,2.62,48.40,128.00
230823182429,2.62,4.47,2.62,45.80,122.00
230823182430,2.62,4.39,2.62,47.50,124.00
230823182430,2.62,4.99,2.62,48.80,128.00
230823182430,2.62,4.64,2.62,42.40,112.00
230823182430,2.62,4.83,2.62,49.30,128.00
230823182430,2.62,4.81,2.62,47.90,124.00
230823182430,2.62,4.33,2.62,44.70,118.00
230823182430,2.62,4.13,2.62,42.10,108.00
230823182431,2.61,4.30,2.62,44.20,114.00
230823182431,2.62,4.26,2.62,45.20,118.00
230823182431,2.62,4.72,2.62,45.80,122.00
230823182431,2.62,4.47,2.62,47.10,124.00
230823182431,2.62,4.35,2.62,44.60,118.00
230823182431,2.62,4.13,2.62,42.00,112.00
230823182431,2.62,4.44,2.62,44.30,114.00
230823182432,2.62,4.36,2.62,43.40,122.00
230823182432,2.62,4.71,2.62,47.00,124.00
230823182432,2.62,4.74,2.62,47.20,124.00
230823182432,2.62,4.51,2.62,44.20,118.00
230823182432,2.61,4.18,2.62,40.70,104.00
230823182432,2.62,4.76,2.62,45.80,108.00
230823182432,2.61,4.42,2.62,44.60,118.00
230823182432,2.61,3.89,2.62,43.70,114.00
230823182433,2.62,4.37,2.62,45.30,118.00
230823182433,2.62,4.57,2.62,45.10,118.00
230823182433,2.61,4.17,2.62,43.20,112.00
230823182433,2.62,4.51,2.62,43.90,114.00
230823182433,2.62,4.37,2.62,44.00,114.00
230823182433,2.61,3.98,2.62,41.50,108.00
230823182433,2.62,4.38,2.62,43.80,118.00
230823182434,2.62,4.33,2.62,44.20,114.00
230823182434,2.62,4.18,2.62,42.30,112.00
230823182434,2.61,3.94,2.62,39.20,102.00
230823182434,2.62,4.30,2.62,43.50,114.00
230823182434,2.62,4.13,2.62,47.10,112.00
230823182434,2.62,4.47,2.62,47.00,118.00
230823182434,2.61,4.43,2.62,43.60,118.00
230823182435,2.61,4.06,2.62,43.40,114.00
230823182435,2.62,4.43,2.62,43.40,114.00
230823182435,2.62,4.75,2.62,46.70,122.00
230823182435,2.62,4.60,2.62,44.90,118.00
230823182435,2.61,4.47,2.62,42.00,108.00
230823182435,2.62,4.44,2.62,45.50,112.00
230823182435,2.62,4.33,2.62,43.80,114.00
230823182435,2.61,4.27,2.62,43.00,112.00
230823182436,2.62,4.34,2.62,44.20,114.00
230823182436,2.61,4.69,2.62,46.60,122.00
230823182436,2.61,4.66,2.62,42.80,108.00
230823182436,2.62,4.73,2.62,44.00,114.00
230823182436,2.61,4.80,2.62,48.40,128.00
230823182436,2.61,4.31,2.62,46.00,122.00
230823182436,2.62,4.49,2.62,43.20,112.00
230823182437,2.61,4.62,2.62,46.30,122.00
230823182437,2.62,4.74,2.62,46.30,118.00
230823182437,2.62,4.75,2.62,46.80,122.00
230823182437,2.62,4.81,2.62,48.90,128.00
230823182437,2.62,4.67,2.62,47.50,124.00
230823182437,2.61,4.35,2.62,45.30,114.00
230823182437,2.62,4.42,2.62,44.40,114.00
230823182438,2.62,4.36,2.62,44.70,112.00
230823182438,2.61,4.37,2.62,45.50,108.00
230823182438,2.62,4.57,2.62,44.20,122.00
230823182438,2.62,4.48,2.62,46.70,122.00
230823182438,2.61,4.47,2.62,43.80,122.00
230823182438,2.62,4.14,2.62,43.80,114.00
230823182438,2.62,4.58,2.62,46.80,122.00
230823182438,2.62,4.50,2.62,42.20,114.00
230823182439,2.61,4.70,2.62,45.70,118.00
230823182439,2.62,4.72,2.62,47.60,124.00
230823182439,2.62,4.00,2.62,41.10,108.00
230823182439,2.61,4.24,2.62,44.40,114.00
230823182439,2.62,4.47,2.62,44.20,114.00
230823182439,2.62,4.75,2.62,45.50,114.00
230823182439,2.62,4.10,2.62,46.00,122.00
230823182440,2.61,4.50,2.62,46.40,122.00
230823182440,2.62,4.44,2.62,45.80,118.00
230823182440,2.61,4.09,2.62,42.70,112.00
230823182440,2.62,4.71,2.62,44.60,118.00
230823182440,2.62,4.68,2.62,44.20,112.00
230823182440,2.62,4.67,2.62,40.30,104.00
230823182440,2.62,4.60,2.62,46.60,122.00
230823182441,2.62,4.68,2.62,46.80,122.00
230823182441,2.62,4.47,2.62,45.60,118.00
230823182441,2.61,4.51,2.62,44.70,118.00
230823182441,2.62,4.44,2.62,44.70,118.00
230823182441,2.61,4.68,2.62,46.80,122.00
230823182441,2.62,4.57,2.62,40.60,114.00
230823182441,2.61,4.50,2.62,47.00,122.00
230823182441,2.62,4.38,2.62,43.40,118.00
230823182442,2.61,4.41,2.62,43.40,118.00
230823182442,2.61,4.69,2.62,47.00,124.00
230823182442,2.62,4.02,2.62,41.30,108.00
230823182442,2.62,4.51,2.62,45.50,122.00
230823182442,2.62,4.74,2.62,46.10,122.00
230823182442,2.62,4.65,2.62,43.50,114.00
230823182442,2.62,4.57,2.62,45.20,118.00
230823182443,2.62,4.44,2.62,45.30,118.00
230823182443,2.62,4.52,2.62,42.40,114.00
230823182443,2.62,4.58,2.62,44.40,114.00
230823182443,2.62,4.56,2.62,45.60,118.00
230823182443,2.62,4.60,2.62,48.10,124.00
230823182443,2.61,4.38,2.62,44.60,118.00
230823182443,2.62,4.48,2.62,45.30,118.00
230823182444,2.62,4.46,2.62,44.10,118.00
230823182444,2.62,4.30,2.62,43.80,118.00
230823182444,2.61,4.59,2.62,44.00,114.00
230823182444,2.61,4.44,2.62,44.10,114.00
230823182444,2.62,4.25,2.62,43.60,108.00
230823182444,2.62,4.49,2.62,44.30,122.00
230823182444,2.62,4.61,2.62,46.80,122.00
230823182444,2.62,4.44,2.62,41.60,122.00
230823182445,2.61,4.52,2.62,43.50,114.00
230823182445,2.62,4.73,2.62,46.90,124.00
230823182445,2.61,4.26,2.62,40.70,104.00
230823182445,2.62,4.39,2.62,45.00,112.00
230823182445,2.61,4.86,2.62,46.80,122.00
230823182445,2.62,4.65,2.62,47.60,112.00
230823182445,2.61,4.62,2.62,47.70,124.00
230823182446,2.62,4.65,2.62,46.90,122.00
230823182446,2.62,4.72,2.62,46.60,122.00
230823182446,2.61,4.09,2.62,40.20,104.00
230823182446,2.61,4.41,2.62,44.70,118.00
230823182446,2.62,4.59,2.62,46.10,118.00
230823182446,2.62,4.38,2.62,43.40,114.00
230823182446,2.62,4.42,2.62,48.70,128.00
230823182447,2.62,4.75,2.62,47.40,128.00
230823182447,2.62,4.69,2.62,46.80,122.00
230823182447,2.61,4.57,2.62,45.40,118.00
230823182447,2.61,4.68,2.62,49.10,124.00
230823182447,2.61,4.25,2.62,46.10,122.00
230823182447,2.62,4.66,2.62,46.20,122.00
230823182447,2.61,4.55,2.62,44.80,118.00
230823182447,2.62,4.14,2.62,40.90,108.00
230823182448,2.62,4.36,2.62,43.80,114.00
230823182448,2.62,4.67,2.62,46.80,122.00
230823182448,2.61,4.48,2.62,44.90,118.00
230823182448,2.62,4.52,2.62,46.50,122.00
230823182448,2.62,4.62,2.62,46.70,122.00
230823182448,2.62,4.75,2.62,42.40,112.00
230823182448,2.62,4.62,2.62,47.50,122.00
230823182449,2.62,4.40,2.62,44.40,114.00
230823182449,2.62,4.27,2.62,43.40,114.00
230823182449,2.62,4.16,2.62,41.90,112.00
230823182449,2.62,4.31,2.62,42.90,112.00
230823182449,2.62,4.50,2.62,46.00,114.00
230823182449,2.62,4.53,2.62,43.40,114.00
230823182449,2.61,4.46,2.62,43.90,118.00
230823182450,2.62,4.25,2.62,44.80,118.00
230823182450,2.62,4.24,2.62,44.80,114.00
230823182450,2.62,4.66,2.62,44.30,114.00
230823182450,2.62,4.36,2.62,44.40,114.00
230823182450,2.62,4.47,2.62,43.80,122.00
230823182450,2.62,4.40,2.62,45.20,118.00
230823182450,2.62,4.62,2.62,45.90,122.00
230823182450,2.61,4.04,2.62,43.40,114.00
230823182451,2.62,4.64,2.62,42.90,112.00
230823182451,2.62,4.72,2.62,47.50,124.00
230823182451,2.61,4.43,2.62,45.10,118.00
230823182451,2.62,4.58,2.62,41.70,108.00
230823182451,2.62,4.62,2.62,46.30,122.00
230823182451,2.62,4.82,2.62,42.60,112.00
230823182451,2.62,4.42,2.62,45.90,122.00
230823182452,2.62,4.66,2.62,47.50,124.00
230823182452,2.61,4.49,2.62,45.80,118.00
230823182452,2.62,4.31,2.62,47.60,112.00
230823182452,2.61,4.86,2.62,48.20,124.00
230823182452,2.62,4.47,2.62,45.80,122.00
230823182452,2.62,4.20,2.62,45.20,118.00
230823182452,2.62,4.52,2.62,45.10,118.00
230823182453,2.62,4.37,2.62,44.40,118.00
230823182453,2.62,4.56,2.62,42.80,112.00
230823182453,2.62,4.76,2.62,46.20,122.00
230823182453,2.61,4.73,2.62,47.30,124.00
230823182453,2.62,4.25,2.62,44.80,118.00
230823182453,2.62,4.34,2.62,42.50,112.00
230823182453,2.62,4.46,2.62,45.80,122.00
230823182453,2.62,4.73,2.62,42.00,112.00
230823182454,2.62,4.62,2.62,47.00,124.00
230823182454,2.62,4.71,2.62,47.20,124.00
230823182454,2.62,4.38,2.62,44.80,112.00
230823182454,2.62,4.22,2.62,43.30,114.00
230823182454,2.62,4.41,2.62,44.40,118.00
230823182454,2.61,4.30,2.62,44.60,118.00
230823182454,2.61,4.21,2.62,46.30,118.00
230823182455,2.62,4.48,2.62,45.90,122.00
230823182455,2.62,4.36,2.62,43.90,114.00
230823182455,2.62,4.44,2.62,44.90,118.00
230823182455,2.61,4.56,2.62,44.70,118.00
230823182455,2.62,4.84,2.62,46.70,118.00
230823182455,2.62,4.54,2.62,42.70,112.00
230823182455,2.62,4.68,2.62,46.40,122.00
230823182456,2.62,4.61,2.62,46.40,122.00
230823182456,2.62,4.26,2.62,45.00,118.00
230823182456,2.62,4.34,2.62,45.60,114.00
230823182456,2.61,4.55,2.61,44.70,118.00
230823182456,2.62,4.86,2.62,42.40,112.00
230823182456,2.62,4.61,2.62,48.00,114.00
230823182456,2.62,4.61,2.62,47.90,124.00
230823182456,2.61,4.48,2.62,45.80,122.00
230823182457,2.62,4.52,2.62,44.90,122.00
230823182457,2.62,4.90,2.62,49.40,132.00
230823182457,2.62,4.55,2.62,45.70,118.00
230823182457,2.61,4.62,2.62,44.40,114.00
230823182457,2.62,4.90,2.62,47.30,124.00
230823182457,2.62,4.36,2.62,47.30,124.00
230823182457,2.62,4.35,2.62,43.90,118.00
230823182458,2.62,4.42,2.62,44.70,118.00
230823182458,2.61,4.42,2.62,44.10,114.00
230823182458,2.61,4.35,2.62,43.70,114.00
230823182458,2.61,4.71,2.62,45.80,122.00
230823182458,2.62,4.48,2.62,45.20,122.00
230823182458,2.62,4.40,2.62,43.80,118.00
230823182458,2.62,4.59,2.62,44.60,118.00
230823182459,2.62,4.64,2.62,44.30,114.00
230823182459,2.62,4.69,2.62,44.60,118.00
230823182459,2.61,4.50,2.62,47.30,124.00
